Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_85.txt,3.4,"This is a comparatively rigorous and well-structured protocol paper. It clearly defines the trust problem, proposes a coherent tokenized mechanism, and includes concrete task templates, attack analysis, and implementation details. The main weakness is that it remains largely conceptual and adoption-dependent.","Transparency is strong with detailed architecture and formal definitions; differentiation is high via portable reputation and trust-stake; risk section covers Sybil/collusion; tokenomics and task store are described, though economic sustainability is still somewhat speculative.",3,1,2,3,2,2,2,2,2,2,2,3,1,2,3,2,2,2
paper_86.txt,2.0,"This is a relatively well-structured whitepaper with strong risk disclosure and a clear anti-counterfeit use case, but it remains largely conceptual and heavily dependent on adoption by manufacturers and consumers. The token utility is understandable, though the economic moat and execution path are only moderately convincing.","Transparency: explicit disclaimers, token allocation, KYC, and team sections; Risk disclosure: extensive and detailed; Differentiation: blockchain-protected QR authenticity and nested code tracking; Regulatory exposure: strong due to consumer goods, payments, and cross-border compliance.",2,1,3,2,0,2,2,2,2,1,2,2,1,2,2,0,3,1
paper_87.txt,3.0,"This whitepaper is unusually transparent and risk-aware, with detailed technical architecture, token mechanics, and extensive disclaimers. The core idea is compelling, but feasibility and roadmap credibility remain only moderate because the protocol claims are ambitious relative to the evidence provided.","Transparency is strong with explicit token, risk, and operational disclosures; risk disclosure is extensive; differentiation centers on on-chain order book, anti-front-running, and on-chain custody; technical design includes DLBFT, distributed memory ledger, and cross-chain wallet.",3,1,3,3,1,2,2,2,1,2,2,2,1,2,3,1,2,2
paper_88.txt,1.6,"QuinAds describes a simple ad-reward token model and provides a basic team, roadmap, and token distribution, but the paper is thin on execution detail and evidence. The concept is understandable yet largely generic and promotional.","Transparency: basic token supply, allocation, and use of funds are disclosed; Roadmap: dated milestones but no technical depth; Risk: only generic fraud/targeting issues; Differentiation: social-ad reward loop, but similar to many ICO-era platforms.",2,1,1,1,0,2,1,1,1,1,1,2,1,1,1,0,1,0
paper_89.txt,2.6,"This is a fairly structured ICO-era whitepaper with a clear marketplace use case, token utility, team bios, roadmap, and some traction claims. However, the token economics and governance are underdeveloped, and the document is still largely promotional.","Transparency: existing platform and newsletter subscribers mentioned; Roadmap: staged 2017-2019 plan; Business model: 1% commission plus token-based payments is explicit; Risk: some discussion of trust, fraud, and transaction costs, but limited formal risk analysis.",2,2,1,2,2,3,2,2,2,1,2,2,1,1,2,1,2,0
paper_9.txt,1.4,"The paper describes a rental marketplace concept with tokenized payments and DAO-style governance, but it is largely generic, promotional, and weak on verifiable execution details. The token economics and roadmap are present yet not convincingly grounded.","Transparency is limited and the document contains many broad claims; roadmap section exists but is not substantive; no meaningful risk disclosure; business model relies on commissions, ads, and token utility; team/advisors are listed but without strong evidence of prior relevant delivery.",1,1,0,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1
paper_90.txt,2.4,"This is a relatively detailed and professionally written lending-platform whitepaper with clear roles, token utility, compliance framing, and a phased build-out. However, it remains highly speculative, with heavy legal disclaimers and limited evidence of live traction.","Transparency: extensive disclosures and disclaimers; Roadmap: phased implementation and token sale timeline; Risk: explicit regulatory and operational risks; Business model: lending, servicing, custody, and fee pooling are clearly described; Traction: mostly aspirational rather than demonstrated.",2,2,2,2,1,3,2,2,2,2,2,2,1,1,3,2,2,2
paper_91.txt,2.4,"Weriz has a fairly clear and internally consistent value proposition: location-based, opt-in advertising for local businesses with user rewards and blockchain-based transparency. The paper is well-argued and references relevant market pain points, but it lacks traction, concrete roadmap detail, and credible implementation evidence.","Transparency is moderate with extensive citations; roadmap is not meaningfully specified; risk discussion includes GDPR, ad fraud, and blockchain limitations; business model is clear via commission-free ads and token incentives; no verifiable traction or partnerships are shown.",2,0,2,2,0,3,2,2,2,2,2,3,2,1,3,1,2,0
paper_92.txt,4.6,"This is a highly technical, well-specified protocol paper with strong internal coherence, explicit mechanisms, and extensive references to implementation and ecosystem usage. It is much stronger than a typical token whitepaper on transparency, feasibility, and tokenomics.","Transparency: precise protocol description with code references; Traction: mentions existing ecosystem, bundling services, and many contributors; Business model: storage endowment and fee mechanics are clearly defined; Scalability: bundling and lightweight validation are central design goals.",3,2,2,3,3,3,2,3,3,2,3,3,2,3,3,3,2,2
paper_93.txt,2.0,"The document is unusually heavy on legal disclaimers and technical architecture, which improves perceived transparency and risk disclosure. However, the commercial case remains vague, traction is absent, and the token/staking economics look promotional rather than robust.","Strong disclaimer section and explicit risk language; roadmap with dated milestones; DPoS staking, wallet, card, and messenger described; no verifiable traction or revenue evidence; partnership with Accubits and named executives/advisors.",2,2,3,2,0,2,2,1,1,2,2,2,1,1,1,1,1,2
paper_94.txt,2.0,"The paper describes a plausible auction DApp concept with a clear market niche, basic architecture, and token distribution, but it is early-stage and largely unvalidated. The roadmap and team are present, yet traction and partnerships are absent.",Transparency: notice section disclaims guarantees and outlines token status; Roadmap: multi-year milestones from research to mainnet; Risk: volatility and legal risk noted; Differentiation: blockchain-based auction history and low-fee matching.,2,2,2,2,0,2,2,1,2,1,2,1,1,1,2,0,2,0
paper_95.txt,3.0,"This whitepaper is relatively detailed and operationally oriented, with explicit security controls, licensing references, revenue streams, and ecosystem design. Still, it remains somewhat promotional and the token value proposition is not fully convincing.","Transparency: extensive disclosure of modules, controls, and licenses; Roadmap: present but not highly specific; Risk disclosure: clear discussion of hacks, AML, custody, and quantum risk; Partnerships: named licensed affiliates and FINCEN registrations are listed.",2,2,2,2,1,3,2,2,2,2,2,2,1,1,2,2,2,3
paper_96.txt,2.0,"The paper outlines a plausible consumer-facing token ecosystem for food-company partnerships, but it remains mostly conceptual and promotional. Token mechanics are described in detail, yet the underlying business and adoption path are not well evidenced.",Transparency is limited and the document is explicitly simplified; roadmap has dated milestones and governance migration; risk disclosure is minimal; token burn/split and partner discounts are described; no traction or verified partnerships are shown.,1,2,1,2,0,2,2,1,1,1,1,2,2,1,2,2,2,0
paper_97.txt,1.2,"The paper has a clear social-purpose narrative and a simple reward-based app concept, but it is very light on credible execution details, roadmap, governance, and token economics. It reads more like a concept note than an investable whitepaper.",Transparency: basic token supply and allocation are disclosed; Roadmap: no real milestones; Risk: no explicit risk section; Differentiation: mental-health/self-development rewards are somewhat distinct; Tokenomics: large supply and vague buyback/reward mechanics without sustainability analysis.,2,0,0,1,0,1,1,1,1,1,1,2,1,0,2,0,2,0
paper_98.txt,4.1,"This is a comparatively strong whitepaper with clear market pain points, a well-specified protocol design, and credible technical reasoning around provenance, atomic settlement, and data access. The main weaknesses are limited governance detail and some reliance on optimistic adoption assumptions.","Transparency: detailed sections on market, token mechanics, and technical design; Traction: claims 1,000 suppliers and 15B data points/month; Differentiation: decentralized location-data market with audit trails and real-time trade; Technical feasibility: Ethereum/ERC20, URI references, checksums, encrypted keys, and smart contracts are explained.",3,2,2,3,3,3,2,3,3,2,2,3,2,2,3,1,2,0
